"Id","Name","Subject","Marks","Specs"
48890,"Carlos","History",100,"major"
48891,"Amit","Biology",100,"minor"
48892,"Carlos","Biology",65,"minor"
48893,"David","Arts",98,"minor"
48894,"Mary","Arts",44,"minor"
48895,"David","Biology",98,"major"
48896,"Chris","History",65,"major"
48897,"Carlos","History",65,"minor"
48898,"Mary","Biology",98,"minor"
48899,"Mary","Physics",44,"minor"
48900,"David","History",65,"major"
48901,"Mary","Mathematics",44,"major"
48902,"Chris","Arts",65,"minor"
48903,"Mary","Biology",65,"minor"
48904,"Carlos","Physics",44,"minor"
48905,"Subir","Biology",98,"minor"
48906,"John","Arts",44,"minor"
48907,"Subir","Mathematics",100,"minor"
48908,"John","Arts",100,"major"
48909,"David","History",100,"minor"
48910,"Subir","Arts",44,"minor"
48911,"Carlos","History",65,"major"
48912,"Carlos","Arts",98,"major"
48913,"David","History",44,"minor"
48914,"Subir","Mathematics",100,"minor"
48915,"Carlos","Biology",44,"major"
48916,"Chris","Biology",98,"major"
48917,"Mary","Arts",100,"minor"
48918,"Mary","Arts",65,"minor"
48919,"Amit","Mathematics",98,"minor"
48920,"Mary","Mathematics",44,"major"
48921,"David","History",44,"major"
48922,"Chris","History",44,"major"
48923,"John","Arts",44,"major"
48924,"Amit","Physics",44,"major"
48925,"Subir","Biology",44,"minor"
48926,"Carlos","Biology",44,"major"
48927,"Mary","Physics",44,"major"
48928,"Subir","Mathematics",98,"minor"
48929,"Amit","Arts",65,"major"
48930,"Carlos","Biology",98,"minor"
48931,"Carlos","Physics",100,"minor"
48932,"David","Physics",100,"minor"
48933,"David","History",100,"major"
48934,"John","Mathematics",44,"minor"
48935,"Carlos","Mathematics",98,"minor"
48936,"Chris","Arts",65,"minor"
48937,"Mary","Mathematics",98,"minor"
48938,"David","Mathematics",98,"major"
48939,"John","Biology",98,"major"
48940,"John","History",44,"major"
48941,"Chris","Biology",44,"minor"
48942,"Mary","Arts",100,"minor"
48943,"Carlos","Physics",65,"minor"
48944,"John","History",100,"major"
48945,"Chris","Physics",65,"major"
48946,"Amit","Physics",100,"major"
48947,"Chris","Arts",100,"major"
48948,"David","Biology",100,"major"
48949,"Amit","Mathematics",98,"minor"
48950,"Chris","Physics",65,"major"
48951,"Carlos","Biology",98,"major"
48952,"Carlos","Physics",44,"minor"
48953,"Chris","Mathematics",65,"major"
48954,"Subir","Mathematics",65,"minor"
48955,"Amit","Biology",65,"minor"
48956,"John","Mathematics",98,"minor"
48957,"Mary","Physics",98,"minor"
48958,"Carlos","Physics",100,"minor"
48959,"Amit","Physics",65,"major"
48960,"Amit","Mathematics",44,"minor"
48961,"Carlos","Mathematics",100,"major"
48962,"John","History",100,"major"
48963,"Subir","Arts",98,"major"
48964,"Carlos","History",44,"minor"
48965,"John","Mathematics",65,"major"
48966,"Carlos","Mathematics",65,"major"
48967,"John","History",100,"minor"
48968,"John","Mathematics",44,"major"
48969,"Mary","History",100,"minor"
48970,"Carlos","Mathematics",100,"minor"
48971,"John","Mathematics",100,"major"
48972,"Amit","History",44,"major"
48973,"David","Mathematics",44,"major"
48974,"Subir","Biology",65,"minor"
48975,"Mary","Arts",100,"major"
48976,"Mary","History",65,"major"
48977,"Mary","Mathematics",65,"major"
48978,"Carlos","Mathematics",98,"minor"
48979,"Chris","History",44,"major"
48980,"Subir","Mathematics",98,"minor"
48981,"Carlos","Physics",98,"major"
48982,"Carlos","Biology",98,"minor"
48983,"Mary","Biology",98,"minor"
48984,"John","Arts",100,"minor"
48985,"Carlos","History",98,"minor"
48986,"Chris","History",98,"major"
48987,"Chris","Physics",100,"major"
48988,"David","History",65,"minor"
48989,"Subir","Physics",65,"major"
48990,"Chris","Physics",44,"major"
48991,"David","History",44,"major"
48992,"Amit","History",98,"minor"
48993,"John","Arts",98,"major"
48994,"Amit","Mathematics",98,"major"
48995,"Mary","Arts",44,"minor"
48996,"David","Mathematics",65,"minor"
48997,"Mary","Mathematics",65,"minor"
48998,"Subir","History",98,"minor"
48999,"Carlos","Physics",100,"minor"
49000,"John","Mathematics",65,"major"
49001,"David","Mathematics",65,"major"
49002,"John","History",100,"major"
49003,"Amit","Biology",98,"major"
49004,"Subir","History",100,"major"
49005,"John","Physics",98,"major"
49006,"Subir","Mathematics",65,"major"
49007,"Chris","Arts",98,"major"
49008,"David","Arts",65,"major"
49009,"Subir","Biology",65,"major"
49010,"Subir","History",98,"major"
49011,"Amit","Physics",44,"minor"
49012,"Subir","Biology",98,"minor"
49013,"Subir","History",98,"minor"
49014,"Chris","Arts",65,"major"
49015,"Subir","Physics",100,"minor"
49016,"Carlos","Biology",98,"major"
49017,"Carlos","Physics",98,"major"
49018,"John","Mathematics",65,"minor"
49019,"John","Mathematics",100,"major"
49020,"Carlos","History",100,"major"
49021,"John","Physics",98,"minor"
49022,"Mary","Physics",44,"minor"
49023,"Mary","Biology",44,"minor"
49024,"John","Biology",65,"minor"
49025,"Mary","History",44,"major"
49026,"John","Physics",44,"major"
49027,"Carlos","Physics",44,"major"
49028,"John","Mathematics",100,"major"
49029,"David","History",98,"major"
49030,"John","Mathematics",100,"minor"
49031,"Subir","Physics",65,"major"
49032,"Chris","Mathematics",65,"major"
49033,"Amit","History",98,"minor"
49034,"Chris","Arts",65,"major"
49035,"John","Mathematics",98,"minor"
49036,"John","History",44,"minor"
49037,"David","Physics",44,"major"
49038,"David","Biology",98,"major"
49039,"John","Biology",65,"minor"
49040,"Chris","Arts",44,"minor"
49041,"John","Physics",44,"major"
49042,"David","Mathematics",100,"major"
49043,"Mary","Mathematics",44,"major"
49044,"Mary","Mathematics",100,"major"
49045,"David","Mathematics",44,"major"
49046,"John","Biology",100,"major"
49047,"David","Arts",44,"minor"
49048,"Mary","History",100,"major"
49049,"Mary","Arts",65,"major"
49050,"Mary","Mathematics",100,"minor"
49051,"David","Mathematics",98,"major"
49052,"David","Physics",98,"major"
49053,"Carlos","Arts",100,"major"
49054,"John","Biology",100,"minor"
49055,"Carlos","History",65,"major"
49056,"David","Biology",98,"major"
49057,"David","Arts",100,"minor"
49058,"Chris","Mathematics",65,"major"
49059,"Chris","Biology",100,"major"
49060,"Mary","Arts",100,"major"
49061,"David","Physics",44,"minor"
49062,"John","Mathematics",100,"minor"
49063,"Chris","History",65,"major"
49064,"Chris","Arts",98,"major"
49065,"Chris","History",44,"minor"
49066,"Subir","Biology",100,"major"
49067,"Subir","History",98,"major"
49068,"Chris","History",98,"minor"
49069,"Chris","Physics",100,"minor"
49070,"Subir","Arts",98,"major"
49071,"Carlos","Mathematics",98,"minor"
49072,"Amit","Mathematics",100,"minor"
49073,"Mary","Biology",44,"minor"
49074,"David","Arts",100,"major"
49075,"Chris","Biology",98,"major"
49076,"David","Biology",100,"major"
49077,"John","Mathematics",65,"minor"
49078,"Subir","Mathematics",98,"minor"
49079,"Carlos","Biology",98,"major"
49080,"John","Arts",44,"major"
49081,"Amit","Arts",44,"major"
49082,"Subir","Biology",98,"minor"
49083,"Amit","History",100,"minor"
49084,"Subir","History",98,"major"
49085,"Subir","Physics",100,"minor"
49086,"David","Mathematics",98,"major"
49087,"Amit","Mathematics",100,"minor"
49088,"David","Arts",44,"major"
49089,"David","Biology",65,"major"
49090,"Subir","History",44,"major"
49091,"David","Biology",98,"major"
49092,"Amit","Arts",98,"major"
49093,"Amit","Physics",98,"major"
49094,"Mary","Biology",44,"major"
49095,"Amit","History",44,"major"
49096,"Carlos","Mathematics",100,"major"
49097,"Carlos","History",44,"minor"
49098,"Carlos","Physics",65,"major"
49099,"Chris","Physics",65,"minor"
49100,"Amit","Mathematics",100,"minor"
49101,"Chris","Physics",100,"minor"
49102,"David","Arts",98,"major"
49103,"John","Arts",98,"major"
49104,"Carlos","Mathematics",44,"minor"
49105,"David","Physics",98,"minor"
49106,"John","Biology",44,"major"
49107,"Carlos","History",65,"minor"
49108,"Chris","Mathematics",100,"minor"
49109,"David","History",98,"major"
49110,"Subir","Biology",100,"minor"
49111,"Chris","Mathematics",100,"minor"
49112,"Amit","Physics",100,"minor"
49113,"Mary","Mathematics",98,"major"
49114,"Subir","Biology",98,"major"
49115,"David","Physics",98,"minor"
49116,"Subir","Biology",100,"minor"
49117,"Chris","Mathematics",65,"major"
49118,"Amit","Biology",65,"major"
49119,"Subir","Biology",100,"minor"
49120,"Subir","Mathematics",44,"major"
49121,"Carlos","Arts",100,"minor"
49122,"Mary","History",44,"minor"
49123,"Mary","Arts",65,"minor"
49124,"Chris","Mathematics",44,"major"
49125,"Mary","Biology",100,"minor"
49126,"Chris","Physics",98,"major"
49127,"Subir","History",98,"major"
49128,"Chris","Mathematics",44,"minor"
49129,"Chris","Physics",100,"minor"
49130,"Chris","Physics",65,"major"
49131,"Mary","Physics",65,"minor"
49132,"Chris","History",100,"major"
49133,"Amit","Arts",98,"minor"
49134,"Chris","Arts",65,"minor"
49135,"David","Mathematics",65,"major"
49136,"Amit","Arts",44,"minor"
49137,"Mary","History",100,"major"
49138,"Mary","History",65,"major"
49139,"Mary","Biology",44,"major"
49140,"Mary","History",98,"major"
49141,"Amit","History",44,"minor"
49142,"David","Biology",98,"major"
49143,"Amit","Arts",98,"major"
49144,"Carlos","Arts",100,"major"
49145,"Chris","Mathematics",100,"major"
49146,"Carlos","Arts",98,"major"
49147,"Carlos","Biology",44,"minor"
49148,"David","Mathematics",44,"major"
49149,"Mary","Mathematics",98,"minor"
49150,"John","Physics",100,"minor"
49151,"Carlos","Physics",98,"major"
49152,"Mary","Biology",44,"minor"
49153,"Mary","Arts",100,"major"
49154,"John","Arts",65,"major"
49155,"Carlos","Physics",44,"minor"
49156,"David","Biology",65,"minor"
49157,"Chris","Biology",65,"major"
49158,"Chris","Biology",44,"minor"
49159,"Carlos","Physics",65,"minor"
49160,"Mary","Arts",44,"minor"
49161,"Chris","Arts",100,"major"
49162,"Mary","Mathematics",100,"minor"
49163,"Amit","Physics",100,"minor"
49164,"John","History",98,"major"
49165,"Chris","Biology",98,"minor"
49166,"Carlos","Mathematics",100,"major"
49167,"Subir","Arts",98,"minor"
49168,"Mary","Arts",44,"minor"
49169,"David","Mathematics",100,"minor"
49170,"Amit","History",65,"major"
49171,"Chris","Physics",65,"major"
49172,"David","Physics",44,"major"
49173,"Carlos","Arts",44,"major"
49174,"Mary","History",65,"major"
49175,"Subir","Mathematics",98,"major"
49176,"Amit","Arts",65,"major"
49177,"Amit","Arts",100,"minor"
49178,"David","Biology",44,"minor"
49179,"Mary","Arts",100,"major"
49180,"Subir","Physics",100,"minor"
49181,"Subir","Physics",98,"major"
49182,"Chris","Mathematics",44,"major"
49183,"Carlos","Biology",65,"minor"
49184,"Mary","Arts",100,"major"
49185,"David","Biology",100,"major"
49186,"Mary","Biology",65,"major"
49187,"Subir","Physics",65,"minor"
49188,"John","Biology",44,"major"
49189,"Chris","Mathematics",98,"minor"
49190,"Mary","Biology",100,"major"
49191,"Mary","Physics",65,"major"
49192,"John","History",100,"minor"
49193,"Subir","Arts",44,"minor"
49194,"Carlos","Physics",65,"minor"
49195,"John","Physics",65,"major"
49196,"David","Mathematics",44,"minor"
49197,"John","History",98,"major"
49198,"Subir","Physics",100,"major"
49199,"Chris","Mathematics",44,"minor"
49200,"Carlos","Biology",98,"major"
49201,"Chris","History",98,"major"
49202,"Amit","Arts",44,"major"
49203,"Carlos","History",98,"major"
49204,"David","History",98,"major"
49205,"John","Arts",65,"minor"
49206,"Amit","History",98,"minor"
49207,"John","Arts",44,"minor"
49208,"Amit","Mathematics",100,"minor"
49209,"Subir","Physics",65,"minor"
49210,"Subir","Arts",44,"minor"
49211,"John","Biology",98,"minor"
49212,"John","Biology",98,"minor"
49213,"Subir","Mathematics",65,"minor"
49214,"Mary","Mathematics",100,"major"
49215,"Subir","Physics",100,"minor"
49216,"David","Arts",65,"major"
49217,"David","History",65,"minor"
49218,"Amit","Arts",100,"major"
49219,"Amit","Biology",65,"minor"
49220,"Mary","History",65,"minor"
49221,"Amit","Physics",65,"major"
49222,"Carlos","Biology",44,"major"
49223,"David","History",44,"major"
49224,"David","Arts",65,"major"
49225,"John","History",98,"minor"
49226,"David","Mathematics",65,"major"
49227,"John","Physics",65,"minor"
49228,"Amit","Physics",44,"major"
49229,"John","Mathematics",44,"major"
49230,"Chris","Mathematics",44,"minor"
49231,"Mary","History",44,"minor"
49232,"John","Mathematics",44,"major"
49233,"Mary","Arts",65,"major"
49234,"Amit","Arts",65,"minor"
49235,"Mary","Mathematics",44,"minor"
49236,"Carlos","Biology",65,"minor"
49237,"Carlos","Arts",44,"minor"
49238,"Chris","Biology",100,"major"
49239,"David","Arts",44,"major"
49240,"Mary","Physics",65,"major"
49241,"Subir","Physics",98,"major"
49242,"John","Biology",65,"minor"
49243,"Subir","Arts",100,"major"
49244,"Amit","Physics",98,"major"
49245,"Mary","History",100,"minor"
49246,"Mary","Arts",98,"major"
49247,"Carlos","Arts",44,"minor"
49248,"Mary","Mathematics",98,"major"
49249,"Carlos","Physics",65,"major"
49250,"Carlos","Physics",65,"major"
49251,"Mary","Biology",100,"major"
49252,"Carlos","Physics",98,"major"
49253,"Amit","Biology",44,"major"
49254,"John","Arts",98,"minor"
49255,"Mary","Mathematics",100,"minor"
49256,"John","Mathematics",100,"major"
49257,"Chris","Biology",100,"major"
49258,"Amit","Physics",44,"major"
49259,"Chris","Biology",100,"major"
49260,"David","Physics",98,"minor"
49261,"David","History",44,"minor"
49262,"Subir","Arts",65,"minor"
49263,"David","Arts",100,"major"
49264,"Mary","History",98,"major"
49265,"Amit","Mathematics",98,"minor"
49266,"Subir","History",98,"major"
49267,"David","Mathematics",98,"major"
49268,"Mary","Biology",44,"major"
49269,"Mary","Physics",65,"major"
49270,"Subir","Arts",65,"major"
49271,"Amit","History",44,"minor"
49272,"Subir","Mathematics",65,"major"
49273,"Subir","Arts",65,"major"
49274,"Carlos","History",100,"minor"
49275,"John","Physics",98,"major"
49276,"Chris","Mathematics",65,"minor"
49277,"Subir","Physics",65,"minor"
49278,"John","Physics",100,"major"
49279,"Chris","Arts",44,"minor"
49280,"Chris","History",98,"major"
49281,"Subir","Biology",98,"minor"
49282,"Carlos","Mathematics",100,"major"
49283,"Mary","Arts",98,"minor"
49284,"David","Arts",44,"major"
49285,"Subir","Physics",100,"major"
49286,"John","History",98,"major"
49287,"Amit","Biology",44,"minor"
49288,"Subir","Mathematics",100,"minor"
49289,"Amit","History",98,"major"
49290,"Subir","Arts",100,"major"
49291,"Carlos","Mathematics",44,"minor"
49292,"Subir","Physics",98,"major"
49293,"Carlos","Mathematics",44,"major"
49294,"Amit","Biology",100,"minor"
49295,"Mary","Arts",98,"major"
49296,"Mary","Arts",100,"major"
49297,"Amit","Mathematics",44,"major"
49298,"John","Arts",98,"minor"
49299,"Subir","Physics",44,"minor"
49300,"Chris","History",100,"major"
49301,"Mary","Arts",44,"major"
49302,"David","Physics",98,"major"
49303,"David","Biology",44,"minor"
49304,"John","Mathematics",98,"major"
49305,"John","Arts",65,"minor"
49306,"Amit","History",98,"minor"
49307,"Chris","Physics",100,"minor"
49308,"Amit","Biology",44,"minor"
49309,"Mary","Physics",100,"major"
49310,"Carlos","Mathematics",65,"major"
49311,"Carlos","Arts",98,"major"
49312,"David","Physics",98,"minor"
49313,"Chris","Physics",65,"major"
49314,"Carlos","Biology",44,"minor"
49315,"David","History",65,"major"
49316,"Chris","Arts",98,"minor"
49317,"John","Biology",65,"major"
49318,"Amit","Mathematics",100,"major"
49319,"Subir","Physics",65,"major"
49320,"John","Arts",100,"major"
49321,"Chris","History",100,"minor"
49322,"Chris","History",100,"minor"
49323,"Carlos","Mathematics",44,"major"
49324,"Mary","Mathematics",65,"major"
49325,"John","Biology",44,"major"
49326,"Subir","Physics",65,"major"
49327,"Carlos","Arts",100,"major"
49328,"Amit","Arts",44,"major"
49329,"John","Mathematics",100,"major"
49330,"Mary","Arts",65,"minor"
49331,"David","Physics",98,"minor"
49332,"Amit","Physics",44,"minor"
49333,"Subir","Physics",44,"major"
49334,"Chris","History",100,"major"
49335,"Mary","Biology",44,"major"
49336,"Amit","Arts",100,"major"
49337,"Subir","Physics",65,"major"
49338,"Subir","Physics",65,"minor"
49339,"Carlos","Physics",65,"minor"
49340,"Mary","Mathematics",98,"major"
49341,"Chris","Mathematics",98,"minor"
49342,"Carlos","Mathematics",44,"minor"
49343,"Amit","Arts",65,"minor"
49344,"John","Biology",65,"major"
49345,"David","History",44,"major"
49346,"Mary","Mathematics",98,"major"
49347,"John","Arts",65,"major"
49348,"Mary","Biology",65,"minor"
49349,"Mary","Physics",100,"major"
49350,"Mary","Arts",98,"major"
49351,"David","Biology",100,"major"
49352,"Mary","History",98,"major"
49353,"John","Arts",44,"minor"
49354,"Carlos","Physics",98,"minor"
49355,"Amit","Biology",44,"minor"
49356,"Mary","Arts",44,"minor"
49357,"Chris","Arts",98,"major"
49358,"Amit","Arts",44,"minor"
49359,"David","Arts",44,"major"
49360,"Mary","Arts",44,"major"
49361,"Amit","Biology",100,"minor"
49362,"Carlos","Arts",44,"minor"
49363,"Mary","Biology",44,"minor"
49364,"John","Physics",98,"major"
49365,"Amit","Mathematics",100,"major"
49366,"John","History",100,"minor"
49367,"John","Arts",98,"major"
49368,"John","Biology",65,"minor"
49369,"Carlos","History",100,"minor"
49370,"Amit","Biology",44,"minor"
49371,"Carlos","Physics",44,"minor"
49372,"Mary","Mathematics",98,"major"
49373,"Chris","History",98,"minor"
49374,"David","Arts",98,"major"
49375,"Chris","Arts",98,"major"
49376,"Subir","Mathematics",65,"major"
49377,"David","Biology",65,"major"
49378,"Amit","Physics",100,"major"
49379,"Subir","Arts",98,"major"
49380,"John","Arts",98,"major"
49381,"Carlos","Physics",44,"major"
49382,"Chris","Biology",44,"major"
49383,"Subir","History",44,"major"
49384,"Subir","History",65,"minor"
49385,"David","History",44,"minor"
49386,"Mary","Arts",65,"minor"
49387,"Carlos","Physics",98,"minor"
49388,"Chris","Mathematics",98,"minor"
49389,"Carlos","History",98,"major"
49390,"Amit","Physics",98,"major"
49391,"Carlos","Physics",65,"major"
49392,"Amit","History",100,"major"
