id,name,subject,grade,marks,spec
35730,Amit,Biology,B,65,major
35731,Mary,History,A+,100,minor
35732,Mary,History,C,44,minor
35733,Subir,Biology,B,65,minor
35734,Amit,Mathematics,A+,100,minor
35735,Carlos,Mathematics,C,44,minor
35736,Chris,History,C,44,major
35737,Subir,Mathematics,A+,100,major
35738,John,Physics,A,98,minor
35739,Amit,Physics,A,98,major
35740,Chris,Mathematics,B,65,major
35741,John,History,A,98,minor
35742,David,Mathematics,A,98,major
35743,John,Mathematics,C,44,major
35744,Amit,Physics,A+,100,major
35745,Subir,Arts,C,44,minor
35746,David,Physics,A,98,major
35747,David,Arts,A+,100,minor
35748,Chris,Arts,A+,100,major
35749,Carlos,Arts,C,44,major
35750,Chris,Physics,B,65,major
35751,Amit,Biology,B,65,minor
35752,David,Arts,B,65,minor
35753,Chris,Mathematics,B,65,minor
35754,John,Mathematics,B,65,major
35755,David,Mathematics,B,65,minor
35756,John,Physics,A,98,major
35757,David,History,A,98,minor
35758,Carlos,Mathematics,B,65,minor
35759,David,History,A,98,minor
35760,Amit,Mathematics,A+,100,minor
35761,Subir,Biology,A+,100,major
35762,Chris,Mathematics,C,44,minor
35763,Subir,History,C,44,minor
35764,Subir,Physics,C,44,major
35765,John,Arts,A+,100,minor
35766,Subir,Mathematics,C,44,minor
35767,Subir,Biology,C,44,major
35768,Subir,Biology,A+,100,minor
35769,John,Physics,A+,100,minor
35770,Carlos,Physics,A,98,major
35771,Carlos,Mathematics,A,98,major
35772,David,History,C,44,major
35773,David,Arts,C,44,minor
35774,Mary,History,B,65,major
35775,Subir,History,B,65,major
35776,Carlos,Arts,A,98,minor
35777,Amit,Physics,A,98,major
35778,Amit,Arts,A+,100,major
35779,David,Biology,A,98,minor
35780,David,Arts,C,44,major
35781,John,Arts,B,65,minor
35782,Chris,Physics,B,65,major
35783,David,Physics,A,98,minor
35784,David,Physics,B,65,major
35785,John,History,A,98,major
35786,John,Biology,A+,100,major
35787,Mary,Arts,B,65,minor
35788,John,Physics,B,65,major
35789,Mary,Arts,A+,100,minor
35790,Amit,Biology,C,44,minor
35791,Subir,Mathematics,B,65,major
35792,Carlos,History,A,98,minor
35793,Amit,History,C,44,major
35794,David,History,A,98,major
35795,Mary,Physics,A,98,minor
35796,Chris,Arts,A,98,major
35797,John,Physics,B,65,minor
35798,Carlos,Physics,C,44,major
35799,Carlos,Biology,B,65,major
35800,Mary,Mathematics,B,65,minor
35801,Subir,History,C,44,major
35802,David,History,B,65,minor
35803,John,History,A+,100,minor
35804,David,Biology,A,98,minor
35805,Subir,Physics,C,44,major
35806,Mary,Arts,A,98,minor
35807,Carlos,History,A,98,minor
35808,Carlos,Arts,A,98,major
35809,Subir,Physics,A+,100,minor
35810,Mary,Physics,A+,100,major
35811,David,Biology,A,98,major
35812,Mary,Mathematics,B,65,major
35813,John,Biology,A,98,major
35814,Amit,Mathematics,A,98,minor
35815,Mary,Physics,B,65,minor
35816,David,Physics,A,98,major
35817,John,Biology,B,65,major
35818,John,History,B,65,major
35819,John,Physics,C,44,major
35820,Mary,Physics,C,44,minor
35821,Carlos,Mathematics,A,98,major
35822,Amit,Biology,A,98,major
35823,Subir,History,A+,100,minor
35824,Mary,Mathematics,B,65,minor
35825,Carlos,Physics,A+,100,major
35826,John,Arts,A,98,minor
35827,Amit,History,A+,100,minor
35828,Carlos,Physics,A+,100,minor
35829,Mary,Arts,A,98,minor
35830,David,Biology,A+,100,major
35831,Carlos,Arts,A,98,major
35832,Mary,Physics,C,44,major
35833,Mary,Mathematics,B,65,major
35834,Carlos,Mathematics,B,65,minor
35835,Amit,Physics,A,98,minor
35836,Subir,History,A+,100,minor
35837,Amit,Physics,A+,100,minor
35838,Chris,Mathematics,A,98,minor
35839,David,Biology,C,44,major
35840,Mary,History,C,44,major
35841,Amit,History,A,98,minor
35842,Carlos,Biology,A,98,major
35843,Carlos,Mathematics,C,44,minor
35844,Chris,History,C,44,minor
35845,Amit,Physics,B,65,minor
35846,David,History,C,44,minor
35847,Subir,Mathematics,A,98,minor
35848,Amit,Mathematics,B,65,minor
35849,Subir,History,C,44,major
35850,Carlos,Biology,A,98,major
35851,Amit,Mathematics,A+,100,major
35852,John,Arts,B,65,minor
35853,John,Biology,B,65,minor
35854,Mary,Mathematics,C,44,minor
35855,David,Biology,A+,100,major
35856,Chris,Biology,A+,100,major
35857,Carlos,Mathematics,A+,100,major
35858,David,Biology,A,98,minor
35859,Mary,Mathematics,A+,100,minor
35860,Subir,Physics,A+,100,minor
35861,Chris,Arts,A,98,major
35862,Mary,History,A+,100,major
35863,Subir,Physics,B,65,major
35864,David,Physics,C,44,minor
35865,David,History,B,65,major
35866,John,Biology,B,65,minor
35867,John,Physics,A,98,major
35868,John,Mathematics,C,44,minor
35869,Mary,Physics,A,98,minor
35870,Mary,Biology,A,98,minor
35871,David,Arts,A,98,major
35872,Subir,Physics,A,98,major
35873,Carlos,Arts,B,65,minor
35874,David,Arts,C,44,major
35875,Amit,History,A+,100,major
35876,Mary,Physics,A,98,major
35877,Mary,Arts,A,98,minor
35878,David,Arts,C,44,major
35879,Carlos,Biology,A,98,minor
35880,David,History,C,44,major
35881,David,Physics,A,98,major
35882,David,Biology,B,65,minor
35883,Subir,History,A+,100,minor
35884,David,Arts,A,98,minor
35885,Amit,Mathematics,A+,100,minor
35886,John,Arts,A,98,minor
35887,Carlos,Physics,B,65,minor
35888,Subir,History,C,44,minor
35889,Mary,Biology,A,98,major
35890,David,Biology,A+,100,major
35891,John,Arts,A,98,minor
35892,Subir,Biology,A,98,major
35893,Carlos,Mathematics,A,98,major
35894,Carlos,Arts,C,44,major
35895,Amit,Mathematics,B,65,minor
35896,John,Biology,C,44,minor
35897,Subir,Physics,C,44,minor
35898,Subir,Mathematics,B,65,minor
35899,Mary,Mathematics,C,44,major
35900,Chris,History,B,65,major
35901,Mary,Arts,C,44,major
35902,Amit,Physics,C,44,minor
35903,Amit,Biology,A+,100,minor
35904,Subir,History,B,65,minor
35905,Mary,Arts,B,65,minor
35906,Amit,Physics,A+,100,major
35907,David,Physics,A,98,minor
35908,David,Physics,C,44,major
35909,Chris,Physics,C,44,minor
35910,Chris,Arts,A,98,major
35911,Subir,Biology,A+,100,major
35912,Amit,Physics,B,65,minor
35913,Subir,Mathematics,A,98,minor
35914,Amit,History,A+,100,minor
35915,Carlos,Biology,A,98,minor
35916,David,History,A,98,minor
35917,David,Biology,B,65,major
35918,David,Physics,A+,100,major
35919,Chris,History,C,44,minor
35920,Chris,Physics,A,98,major
35921,Mary,Mathematics,A+,100,major
35922,Mary,History,A,98,minor
35923,Mary,Biology,A+,100,minor
35924,David,Arts,B,65,major
35925,Mary,History,B,65,major
35926,John,Arts,A,98,major
35927,Amit,Arts,A+,100,major
35928,Carlos,Physics,A+,100,major
35929,Carlos,Physics,B,65,minor
35930,Subir,Biology,A+,100,major
35931,Carlos,History,C,44,major
35932,John,Physics,C,44,major
35933,Carlos,Mathematics,A+,100,minor
35934,Carlos,Arts,C,44,major
35935,Chris,Physics,A+,100,minor
35936,David,Mathematics,C,44,major
35937,David,Physics,B,65,major
35938,John,Mathematics,A,98,minor
35939,John,Physics,B,65,major
35940,Subir,Mathematics,A,98,minor
35941,Mary,Mathematics,B,65,minor
35942,Amit,Mathematics,C,44,minor
35943,Carlos,Biology,C,44,minor
35944,Subir,Arts,C,44,major
35945,Subir,Arts,A+,100,major
35946,Subir,Biology,C,44,major
35947,Chris,Biology,A+,100,minor
35948,Carlos,History,B,65,minor
35949,Chris,History,A+,100,minor
35950,John,Biology,C,44,minor
35951,Subir,Arts,C,44,minor
35952,Carlos,Physics,A,98,major
35953,Carlos,Arts,B,65,major
35954,Carlos,Arts,A,98,minor
35955,Chris,Physics,B,65,minor
35956,Carlos,Mathematics,A+,100,minor
35957,Chris,Biology,B,65,major
35958,Mary,Arts,C,44,minor
35959,Amit,History,A+,100,minor
35960,Chris,Physics,A+,100,major
35961,Mary,Arts,A,98,minor
35962,Amit,Physics,B,65,major
35963,Chris,History,A+,100,minor
35964,Subir,Mathematics,C,44,major
35965,Mary,History,A+,100,minor
35966,Mary,Physics,C,44,major
35967,Mary,Physics,A,98,major
35968,Amit,History,A+,100,minor
35969,David,History,C,44,minor
35970,Carlos,Mathematics,B,65,minor
35971,David,Biology,C,44,major
35972,Amit,Physics,A+,100,major
35973,Chris,Biology,B,65,minor
35974,Subir,Physics,C,44,minor
35975,Carlos,Biology,C,44,minor
35976,David,History,C,44,major
35977,Mary,Arts,A+,100,major
35978,Chris,Physics,A,98,minor
35979,Mary,Physics,A+,100,major
35980,Mary,Biology,A+,100,major
35981,Mary,History,A+,100,minor
35982,John,Biology,A,98,minor
35983,Mary,History,C,44,minor
35984,Amit,Physics,B,65,minor
35985,David,Arts,B,65,major
35986,Chris,Arts,A,98,major
35987,Subir,Mathematics,A,98,major
35988,Chris,Mathematics,A+,100,minor
35989,David,Physics,B,65,minor
35990,Mary,Biology,C,44,major
35991,Amit,Arts,A,98,major
35992,Carlos,Biology,A,98,minor
35993,Chris,Mathematics,C,44,minor
35994,David,Physics,C,44,major
35995,Subir,Arts,A+,100,major
35996,David,Arts,C,44,major
35997,John,History,C,44,major
35998,Subir,Physics,A,98,minor
35999,Carlos,History,A+,100,minor
36000,John,Biology,B,65,major
36001,Amit,Biology,A+,100,major
36002,Mary,Biology,C,44,minor
36003,Chris,Biology,A,98,major
36004,Chris,Physics,A+,100,minor
36005,David,History,A,98,major
36006,Subir,Arts,C,44,major
36007,Mary,Arts,C,44,major
36008,Mary,Biology,B,65,minor
36009,Carlos,History,B,65,major
36010,Subir,Mathematics,C,44,major
36011,John,Arts,A,98,minor
36012,Carlos,Arts,A+,100,major
36013,Chris,Physics,A+,100,major
36014,Subir,Physics,A,98,major
36015,Carlos,Physics,C,44,major
36016,Chris,Biology,A+,100,minor
36017,Chris,Physics,B,65,major
36018,Chris,Biology,A+,100,minor
36019,Subir,Arts,A,98,minor
36020,Amit,Arts,A+,100,major
36021,John,Physics,B,65,major
36022,Carlos,History,A+,100,minor
36023,Mary,Mathematics,A,98,major
36024,Subir,Arts,A,98,minor
36025,Chris,Physics,C,44,minor
36026,John,Physics,C,44,major
36027,David,Arts,C,44,minor
36028,David,History,B,65,major
36029,Amit,Physics,C,44,minor
36030,David,Arts,B,65,major
36031,Chris,Mathematics,A+,100,major
36032,Amit,Biology,A+,100,major
36033,Mary,Physics,A,98,major
36034,John,Biology,B,65,major
36035,Carlos,Biology,C,44,major
36036,David,Arts,B,65,minor
36037,Chris,Biology,B,65,major
36038,Carlos,Physics,C,44,major
36039,Chris,History,B,65,major
36040,Subir,Mathematics,C,44,minor
36041,David,Physics,C,44,minor
36042,Chris,Mathematics,B,65,major
36043,Subir,History,A+,100,minor
36044,Subir,Arts,C,44,minor
36045,Mary,Biology,A,98,major
36046,Subir,History,A,98,minor
36047,John,Arts,A,98,major
36048,Amit,Physics,C,44,minor
36049,Mary,Biology,A,98,minor
36050,Chris,History,C,44,minor
36051,Mary,Arts,A,98,major
36052,Amit,Arts,A+,100,minor
36053,John,Mathematics,B,65,minor
36054,Chris,Mathematics,C,44,minor
36055,Subir,Biology,A+,100,minor
36056,Subir,Mathematics,B,65,major
36057,David,Physics,C,44,major
36058,Subir,Physics,A+,100,minor
36059,David,Physics,C,44,major
36060,Amit,History,A,98,minor
36061,David,History,C,44,minor
36062,Carlos,Physics,B,65,minor
36063,John,Mathematics,A+,100,minor
36064,David,Arts,B,65,minor
36065,Carlos,Biology,A,98,minor
36066,Mary,Arts,A,98,minor
36067,Subir,Physics,B,65,major
36068,Chris,Physics,A+,100,minor
36069,Amit,Arts,B,65,major
36070,John,Arts,C,44,minor
36071,David,Arts,B,65,major
36072,Subir,Mathematics,C,44,minor
36073,Amit,Arts,A,98,minor
36074,Mary,Biology,A,98,major
36075,Subir,Mathematics,A,98,minor
36076,Mary,Biology,A,98,major
36077,Carlos,Arts,C,44,minor
36078,Chris,Arts,A+,100,minor
36079,Chris,Physics,A,98,major
36080,Mary,History,A+,100,major
36081,David,Biology,B,65,major
36082,David,History,A,98,minor
36083,Carlos,Biology,A+,100,major
36084,David,Mathematics,A,98,minor
36085,Amit,Physics,A+,100,minor
36086,Amit,Biology,C,44,major
36087,Chris,History,A+,100,major
36088,Carlos,Physics,A+,100,major
36089,John,Mathematics,C,44,major
36090,Mary,History,B,65,major
36091,Subir,Arts,B,65,minor
36092,Chris,Biology,B,65,major
36093,Carlos,Mathematics,C,44,major
36094,Mary,Arts,A,98,major
36095,Subir,Physics,C,44,major
36096,Mary,Mathematics,B,65,major
36097,John,Physics,C,44,minor
36098,David,Arts,B,65,major
36099,John,Arts,C,44,minor
36100,Amit,Biology,A,98,minor
36101,Amit,Mathematics,C,44,major
36102,Chris,Mathematics,B,65,minor
36103,David,Mathematics,A,98,major
36104,John,Biology,C,44,minor
36105,Carlos,Physics,B,65,major
36106,John,Biology,A,98,minor
36107,Amit,Mathematics,B,65,minor
36108,Carlos,Biology,B,65,minor
36109,Carlos,Biology,A+,100,major
36110,Mary,History,A+,100,minor
36111,Mary,Arts,A,98,major
36112,David,History,C,44,major
36113,Subir,Arts,C,44,minor
36114,Amit,Biology,A+,100,major
36115,Subir,Arts,A+,100,major
36116,Subir,Physics,A+,100,minor
36117,Carlos,Physics,A+,100,minor
36118,John,Biology,A,98,minor
36119,Subir,Biology,A+,100,minor
36120,Chris,Arts,C,44,minor
36121,Mary,Mathematics,A,98,minor
36122,David,Arts,C,44,minor
36123,Chris,Mathematics,C,44,major
36124,David,Biology,C,44,minor
36125,Chris,Biology,A,98,major
36126,Amit,History,B,65,minor
36127,Carlos,Arts,B,65,minor
36128,Subir,Biology,A,98,major
36129,John,Arts,A,98,minor
36130,Chris,Physics,C,44,major
36131,John,Arts,A,98,major
36132,John,Mathematics,A,98,major
36133,Subir,Physics,B,65,minor
36134,John,History,C,44,major
36135,Chris,Mathematics,A,98,major
36136,Carlos,Biology,C,44,minor
36137,Carlos,Arts,C,44,minor
36138,Mary,Mathematics,C,44,minor
36139,Amit,Physics,C,44,major
36140,David,Physics,A,98,major
36141,Carlos,History,B,65,minor
36142,John,Physics,B,65,major
36143,David,Physics,C,44,major
36144,John,Biology,A,98,major
36145,Amit,Mathematics,A+,100,major
36146,Subir,Mathematics,B,65,minor
36147,Chris,Physics,A,98,major
36148,Mary,Arts,A,98,major
36149,Chris,Arts,C,44,minor
36150,Chris,History,A,98,minor
36151,Mary,Arts,A,98,major
36152,Mary,Biology,B,65,minor
36153,Carlos,History,B,65,major
36154,David,Physics,C,44,minor
36155,David,Arts,C,44,minor
36156,John,Arts,C,44,minor
36157,Chris,Arts,C,44,major
36158,John,Arts,B,65,minor
36159,Carlos,Biology,A,98,major
36160,John,Arts,B,65,minor
36161,Mary,Biology,A+,100,major
36162,Chris,Biology,A+,100,minor
36163,Subir,Biology,A,98,major
36164,Mary,History,B,65,major
36165,Carlos,Physics,C,44,major
36166,David,Mathematics,A+,100,major
36167,David,Biology,C,44,minor
36168,Carlos,Physics,A,98,major
36169,Carlos,Physics,B,65,major
36170,Subir,Mathematics,A+,100,major
36171,Mary,Biology,B,65,minor
36172,Carlos,Arts,A,98,minor
36173,Carlos,History,C,44,major
36174,Amit,Physics,A+,100,minor
36175,David,Physics,C,44,minor
36176,Carlos,Biology,B,65,minor
36177,Mary,Arts,B,65,minor
36178,David,Physics,A+,100,major
36179,Subir,History,C,44,minor
36180,Chris,Arts,C,44,minor
36181,Amit,Biology,A+,100,minor
36182,Chris,History,A+,100,minor
36183,John,History,C,44,minor
36184,Carlos,Biology,A,98,minor
36185,Mary,Biology,A+,100,major
36186,John,History,B,65,major
36187,Amit,Biology,A+,100,major
36188,Chris,History,C,44,minor
36189,David,Arts,B,65,minor
36190,Mary,Arts,A+,100,major
36191,Subir,Arts,A+,100,major
36192,David,History,B,65,minor
36193,Subir,Mathematics,C,44,major
36194,Amit,Mathematics,B,65,minor
36195,Mary,Physics,C,44,minor
36196,Subir,Mathematics,A,98,major
36197,Carlos,Mathematics,B,65,major
36198,Subir,Arts,B,65,minor
36199,Subir,Mathematics,A,98,minor
36200,Mary,Mathematics,B,65,minor
36201,Carlos,Mathematics,A+,100,major
36202,Carlos,History,A,98,minor
36203,John,History,A,98,major
36204,Mary,History,C,44,major
36205,Carlos,History,C,44,minor
36206,Chris,History,C,44,minor
36207,Carlos,Arts,A+,100,major
36208,Subir,Biology,B,65,minor
36209,Amit,History,C,44,major
36210,Subir,Arts,B,65,major
36211,Mary,Biology,A+,100,major
36212,Subir,Arts,C,44,minor
36213,Mary,Arts,C,44,major
36214,Subir,History,A+,100,minor
36215,Carlos,Physics,B,65,minor
36216,Mary,Physics,B,65,major
36217,Subir,Physics,C,44,minor
36218,Amit,Arts,A,98,major
36219,John,History,B,65,minor
36220,Mary,Arts,A+,100,minor
36221,Mary,Physics,B,65,major
36222,John,History,A,98,minor
36223,Subir,Physics,A,98,minor
36224,Subir,Physics,C,44,major
36225,John,History,B,65,major
36226,Mary,Physics,A,98,major
36227,Carlos,Mathematics,C,44,minor
36228,John,Arts,B,65,major
36229,Carlos,Arts,A+,100,minor
36230,David,Biology,C,44,minor
36231,Carlos,Biology,A+,100,major
36232,Chris,History,A+,100,minor
36233,Mary,Mathematics,A,98,major
36234,Carlos,Mathematics,A,98,minor
36235,David,Arts,A+,100,minor
36236,Amit,Physics,C,44,major
36237,John,History,A+,100,minor
36238,Chris,Arts,C,44,minor
36239,Amit,History,A+,100,minor
36240,Mary,Physics,C,44,minor
36241,David,Arts,A+,100,minor
36242,David,History,B,65,major
36243,Chris,Mathematics,B,65,major
36244,David,History,A+,100,minor
36245,Mary,Biology,B,65,major
36246,Chris,Physics,A+,100,minor
36247,Mary,Arts,A,98,minor
36248,John,Biology,A+,100,minor
36249,Carlos,Biology,B,65,major
36250,Carlos,Physics,A+,100,major
36251,David,Arts,C,44,major
36252,Carlos,Physics,A,98,minor
36253,Carlos,Biology,B,65,major
36254,Chris,Physics,B,65,major
36255,Carlos,Mathematics,A+,100,major
36256,John,Arts,A+,100,major
36257,Mary,Biology,C,44,major
36258,Carlos,Biology,A+,100,minor
36259,Mary,Mathematics,A+,100,major
36260,John,Physics,C,44,minor
36261,Subir,Mathematics,B,65,major
36262,David,Arts,A,98,major
36263,Carlos,History,B,65,major
36264,John,Mathematics,A,98,major
36265,John,Physics,A+,100,major
36266,Mary,Biology,A,98,major
36267,Subir,Physics,C,44,major
36268,Amit,Mathematics,C,44,minor
36269,John,History,A+,100,minor
36270,Carlos,Mathematics,A,98,major
36271,Carlos,Mathematics,A+,100,minor
36272,John,Mathematics,C,44,major
36273,Mary,Physics,A+,100,major
36274,Amit,Biology,B,65,minor
36275,John,Biology,B,65,minor
36276,John,Physics,A+,100,minor
36277,Mary,Mathematics,A+,100,minor
36278,Chris,Mathematics,B,65,major
36279,Carlos,Physics,A+,100,minor
36280,Carlos,Mathematics,A,98,minor
36281,Carlos,History,A+,100,major
36282,John,Biology,C,44,major
36283,David,Arts,C,44,major
36284,Subir,Biology,A+,100,minor
36285,Amit,Physics,B,65,minor
36286,Carlos,Biology,C,44,minor
36287,Chris,Arts,A,98,major
36288,Chris,Arts,A+,100,minor
36289,Subir,Biology,B,65,minor
36290,Amit,History,C,44,minor
36291,Mary,Biology,B,65,minor
36292,Mary,Arts,C,44,major
36293,John,History,A+,100,major
36294,Carlos,Arts,B,65,minor
36295,Carlos,Mathematics,B,65,minor
36296,Chris,Mathematics,A+,100,major
36297,Subir,Arts,A,98,minor
36298,Chris,Physics,A,98,major
36299,John,Biology,C,44,major
36300,Mary,Biology,C,44,minor
36301,Chris,Biology,C,44,major
36302,John,Arts,A+,100,minor
36303,Chris,Physics,C,44,minor
36304,Mary,Physics,C,44,minor
36305,Subir,Arts,C,44,minor
36306,David,Biology,A,98,major
36307,John,Physics,B,65,minor
36308,Chris,Physics,A,98,major
36309,David,Biology,C,44,minor
36310,Chris,Mathematics,A+,100,minor
36311,Chris,Arts,C,44,major
36312,Chris,Physics,B,65,major
36313,David,Mathematics,A,98,major
36314,Carlos,Mathematics,C,44,minor
36315,David,Biology,A+,100,minor
36316,Mary,Arts,A,98,minor
36317,Chris,Physics,B,65,major
36318,John,History,B,65,major
36319,John,History,C,44,minor
36320,John,Mathematics,C,44,major
36321,Mary,History,A+,100,major
36322,Subir,Mathematics,C,44,minor
36323,John,Physics,A,98,major
36324,Mary,Physics,A+,100,major
36325,David,Arts,A+,100,major
36326,John,Arts,B,65,major
36327,Subir,Physics,C,44,major
36328,David,Physics,A,98,minor
36329,Subir,History,B,65,major
36330,John,Physics,C,44,major
36331,Chris,Physics,B,65,major
36332,John,Arts,C,44,minor
36333,Amit,Physics,B,65,major
36334,Mary,History,B,65,minor
36335,Subir,Mathematics,C,44,minor
36336,John,Physics,C,44,minor
36337,Mary,Physics,C,44,minor
36338,Chris,History,A,98,minor
36339,Mary,Biology,A+,100,minor
36340,Chris,Biology,A+,100,minor
36341,Mary,Physics,A,98,major
36342,Amit,History,A,98,major
36343,Chris,Physics,A+,100,major
36344,Amit,Mathematics,A+,100,major
36345,Subir,History,A,98,minor
36346,Amit,Biology,A,98,minor
36347,Subir,Arts,C,44,minor
36348,John,Arts,A+,100,major
36349,Amit,Physics,A+,100,major
36350,Mary,Arts,A+,100,major
36351,David,History,B,65,minor
36352,Mary,Arts,A,98,minor
36353,Chris,History,A+,100,major
36354,Amit,Arts,B,65,major
36355,David,Arts,B,65,minor
